when,plate,k,n_frames,obs,kind,i,j,dL_meas_nH,dL_model_nH,diff_nH,sigma_nH,note
2026-09-14 12:18:25,A1C,3,100,24,edge,1,5,1.81940,1.81940,0.00001,0.00035,
2026-09-14 12:18:25,A1C,3,100,25,edge,2,5,-0.29020,-0.29023,0.00003,0.00037,
2026-09-14 12:18:25,A1C,3,100,26,edge,2,6,1.42598,1.42599,-0.00002,0.00038,
2026-09-14 12:18:25,A1C,3,100,27,edge,3,4,1.39051,1.39058,-0.00007,0.00036,
2026-09-14 12:18:25,A1C,3,100,28,edge,3,7,1.42591,1.42598,-0.00008,0.00037,
2026-09-14 12:18:25,A1C,3,100,29,edge,3,8,1.39043,1.39058,-0.00015,0.00038,
2026-09-14 12:18:25,A1C,3,100,30,edge,4,5,-0.36374,-0.36372,-0.00003,0.00047,
2026-09-14 12:18:25,A1C,3,100,31,edge,4,8,-0.31280,-0.31271,-0.00009,0.00049,
2026-09-14 12:18:25,A1C,3,100,32,edge,4,9,1.37501,1.37504,-0.00004,0.00036,
2026-09-14 12:18:25,A1C,3,100,33,edge,5,6,1.39058,1.39059,-0.00001,0.00037,
2026-09-14 12:18:25,A1C,3,100,34,edge,5,9,1.37498,1.37505,-0.00007,0.00042,
2026-09-14 12:18:25,A1C,3,100,35,edge,5,10,-0.31274,-0.31269,-0.00005,0.00046,
2026-09-14 12:18:25,A1C,3,100,36,edge,6,10,1.39047,1.39059,-0.00013,0.00037,
2026-09-14 12:18:25,A1C,3,100,37,edge,6,11,1.42600,1.42599,0.00000,0.00031,
2026-09-14 12:18:25,A1C,3,100,38,edge,7,8,-0.29032,-0.29028,-0.00003,0.00051,
2026-09-14 12:18:25,A1C,3,100,39,edge,7,12,1.42812,1.42809,0.00003,0.00040,
2026-09-14 12:18:25,A1C,3,100,40,edge,8,9,1.37500,1.37504,-0.00005,0.00042,
2026-09-14 12:18:25,A1C,3,100,41,edge,8,12,1.81965,1.81967,-0.00002,0.00035,
2026-09-14 12:18:25,A1C,3,100,42,edge,8,13,-0.36374,-0.36374,-0.00000,0.00045,
2026-09-14 12:18:25,A1C,3,100,43,edge,9,10,1.37508,1.37505,0.00003,0.00035,
2026-09-14 12:18:25,A1C,3,100,44,edge,9,13,1.37493,1.37504,-0.00012,0.00034,
2026-09-14 12:18:25,A1C,3,100,45,edge,9,14,1.37503,1.37504,-0.00002,0.00038,
2026-09-14 12:18:25,A1C,3,100,46,edge,10,11,-0.29030,-0.29023,-0.00007,0.00050,
2026-09-14 12:18:25,A1C,3,100,47,edge,10,14,-0.36379,-0.36372,-0.00007,0.00049,
2026-09-14 12:18:25,A1C,3,100,48,edge,10,15,1.81936,1.81940,-0.00004,0.00038,
2026-09-14 12:18:25,A1C,3,100,49,edge,11,15,1.42772,1.42777,-0.00005,0.00037,
2026-09-14 12:18:25,A1C,3,100,50,edge,12,13,1.81959,1.81967,-0.00008,0.00036,
2026-09-14 12:18:25,A1C,3,100,51,edge,12,16,1.42808,1.42809,-0.00001,0.00039,
2026-09-14 12:18:25,A1C,3,100,52,edge,13,14,-0.31290,-0.31271,-0.00019,0.00054,
2026-09-14 12:18:25,A1C,3,100,53,edge,13,16,-0.29029,-0.29028,-0.00001,0.00052,
2026-09-14 12:18:25,A1C,3,100,54,edge,13,17,1.39047,1.39058,-0.00011,0.00040,
2026-09-14 12:18:25,A1C,3,100,55,edge,14,15,1.81972,1.81974,-0.00002,0.00035,
2026-09-14 12:18:25,A1C,3,100,56,edge,14,17,1.39048,1.39058,-0.00010,0.00036,
2026-09-14 12:18:25,A1C,3,100,57,edge,14,18,-0.29035,-0.29032,-0.00003,0.00044,
2026-09-14 12:18:25,A1C,3,100,58,edge,15,18,1.42845,1.42841,0.00004,0.00034,
2026-09-14 12:18:25,A1C,3,100,59,edge,16,17,1.42597,1.42598,-0.00001,0.00041,
2026-09-14 12:18:25,A1C,3,100,60,edge,17,18,1.42589,1.42598,-0.00009,0.00032,
2026-09-14 12:18:28,A2C,0,100,0,self,0,0,-48.94055,-48.93954,-0.00101,0.02288,
2026-09-14 12:18:28,A2C,0,100,1,self,1,1,-0.01869,-0.01602,-0.00267,0.02414,
2026-09-14 12:18:28,A2C,0,100,2,self,2,2,-0.12841,-0.12869,0.00028,0.02500,
2026-09-14 12:18:28,A2C,0,100,3,self,3,3,-0.02928,-0.03401,0.00474,0.03028,
2026-09-14 12:18:28,A2C,0,100,4,self,4,4,-0.34734,-0.34767,0.00033,0.02108,
2026-09-14 12:18:28,A2C,0,100,5,self,5,5,-53.01104,-53.01273,0.00169,0.02218,
2026-09-14 12:18:28,A2C,0,100,6,self,6,6,-0.03422,-0.03401,-0.00021,0.02371,
2026-09-14 12:18:28,A2C,0,100,7,self,7,7,-0.12958,-0.12869,-0.00090,0.02105,
2026-09-14 12:18:28,A2C,0,100,8,self,8,8,-53.00268,-53.01273,0.01005,0.02099,
2026-09-14 12:18:28,A2C,0,100,9,self,9,9,-0.04193,-0.03495,-0.00698,0.02541,
2026-09-14 12:18:28,A2C,0,100,10,self,10,10,-0.33893,-0.34767,0.00873,0.02253,
2026-09-14 12:18:28,A2C,0,100,11,self,11,11,-48.94162,-48.93954,-0.00208,0.02218,
2026-09-14 12:18:28,A2C,0,100,12,self,12,12,-0.01700,-0.01602,-0.00098,0.02055,
2026-09-14 12:18:28,A2C,0,100,13,self,13,13,-0.34987,-0.34767,-0.00220,0.02268,
2026-09-14 12:18:28,A2C,0,100,14,self,14,14,-53.00671,-53.01273,0.00602,0.02270,
2026-09-14 12:18:28,A2C,0,100,15,self,15,15,-0.01123,-0.01602,0.00479,0.02453,
2026-09-14 12:18:28,A2C,0,100,16,self,16,16,-48.94073,-48.93954,-0.00119,0.02171,
2026-09-14 12:18:28,A2C,0,100,17,self,17,17,-0.03162,-0.03401,0.00239,0.02424,
2026-09-14 12:18:28,A2C,0,100,18,self,18,18,-0.12907,-0.12869,-0.00039,0.02276,
2026-09-14 12:18:28,A2C,0,100,19,edge,0,1,0.23078,0.23083,-0.00004,0.00040,
2026-09-14 12:18:28,A2C,0,100,20,edge,0,3,0.94272,0.94277,-0.00005,0.00038,
2026-09-14 12:18:28,A2C,0,100,21,edge,0,4,2.28705,2.28708,-0.00004,0.00048,
2026-09-14 12:18:28,A2C,0,100,22,edge,1,2,-0.03735,-0.03739,0.00004,0.00043,
2026-09-14 12:18:28,A2C,0,100,23,edge,1,4,-0.06888,-0.06882,-0.00006,0.00040,
2026-09-14 12:18:28,A2C,0,100,24,edge,1,5,0.56608,0.56613,-0.00006,0.00031,
2026-09-14 12:18:28,A2C,0,100,25,edge,2,5,2.38703,2.38699,0.00004,0.00047,
2026-09-14 12:18:28,A2C,0,100,26,edge,2,6,-0.04577,-0.04579,0.00002,0.00041,
2026-09-14 12:18:28,A2C,0,100,27,edge,3,4,-0.10370,-0.10366,-0.00003,0.00041,
2026-09-14 12:18:28,A2C,0,100,28,edge,3,7,-0.04586,-0.04579,-0.00007,0.00040,
2026-09-14 12:18:28,A2C,0,100,29,edge,3,8,0.55706,0.55714,-0.00007,0.00039,
2026-09-14 12:18:28,A2C,0,100,30,edge,4,5,2.33395,2.33398,-0.00003,0.00044,
2026-09-14 12:18:28,A2C,0,100,31,edge,4,8,2.33666,2.33682,-0.00017,0.00045,
2026-09-14 12:18:28,A2C,0,100,32,edge,4,9,-0.09102,-0.09096,-0.00006,0.00041,
2026-09-14 12:18:28,A2C,0,100,33,edge,5,6,0.55704,0.55714,-0.00009,0.00041,
2026-09-14 12:18:28,A2C,0,100,34,edge,5,9,0.55332,0.55340,-0.00009,0.00043,
2026-09-14 12:18:28,A2C,0,100,35,edge,5,10,2.33682,2.33682,-0.00000,0.00044,
2026-09-14 12:18:28,A2C,0,100,36,edge,6,10,-0.10376,-0.10366,-0.00010,0.00036,
2026-09-14 12:18:28,A2C,0,100,37,edge,6,11,0.94268,0.94277,-0.00009,0.00039,
2026-09-14 12:18:28,A2C,0,100,38,edge,7,8,2.38701,2.38699,0.00002,0.00047,
2026-09-14 12:18:28,A2C,0,100,39,edge,7,12,-0.03739,-0.03739,0.00001,0.00041,
2026-09-14 12:18:28,A2C,0,100,40,edge,8,9,0.55340,0.55340,-0.00000,0.00037,
2026-09-14 12:18:28,A2C,0,100,41,edge,8,12,0.56602,0.56613,-0.00012,0.00037,
2026-09-14 12:18:28,A2C,0,100,42,edge,8,13,2.33405,2.33398,0.00006,0.00044,
2026-09-14 12:18:28,A2C,0,100,43,edge,9,10,-0.09091,-0.09096,0.00005,0.00032,
2026-09-14 12:18:28,A2C,0,100,44,edge,9,13,-0.09100,-0.09096,-0.00004,0.00040,
2026-09-14 12:18:28,A2C,0,100,45,edge,9,14,0.55331,0.55340,-0.00009,0.00041,
2026-09-14 12:18:28,A2C,0,100,46,edge,10,11,2.28701,2.28708,-0.00008,0.00045,
2026-09-14 12:18:28,A2C,0,100,47,edge,10,14,2.33390,2.33398,-0.00008,0.00042,
2026-09-14 12:18:28,A2C,0,100,48,edge,10,15,-0.06893,-0.06882,-0.00011,0.00042,
2026-09-14 12:18:28,A2C,0,100,49,edge,11,15,0.23082,0.23083,-0.00001,0.00042,
2026-09-14 12:18:28,A2C,0,100,50,edge,12,13,-0.06885,-0.06882,-0.00003,0.00041,
2026-09-14 12:18:28,A2C,0,100,51,edge,12,16,0.23079,0.23083,-0.00003,0.00039,
2026-09-14 12:18:28,A2C,0,100,52,edge,13,14,2.33665,2.33682,-0.00018,0.00047,
2026-09-14 12:18:28,A2C,0,100,53,edge,13,16,2.28704,2.28708,-0.00005,0.00044,
2026-09-14 12:18:28,A2C,0,100,54,edge,13,17,-0.10379,-0.10366,-0.00013,0.00042,
2026-09-14 12:18:28,A2C,0,100,55,edge,14,15,0.56606,0.56613,-0.00007,0.00041,
2026-09-14 12:18:28,A2C,0,100,56,edge,14,17,0.55707,0.55714,-0.00007,0.00034,
2026-09-14 12:18:28,A2C,0,100,57,edge,14,18,2.38700,2.38699,0.00001,0.00042,
2026-09-14 12:18:28,A2C,0,100,58,edge,15,18,-0.03740,-0.03739,-0.00000,0.00039,
2026-09-14 12:18:28,A2C,0,100,59,edge,16,17,0.94277,0.94277,0.00000,0.00041,
2026-09-14 12:18:28,A2C,0,100,60,edge,17,18,-0.04595,-0.04579,-0.00015,0.00043,
2026-09-14 12:18:31,A2C,1,100,0,self,0,0,-0.12557,-0.12869,0.00312,0.02196,
2026-09-14 12:18:31,A2C,1,100,1,self,1,1,-0.03032,-0.03401,0.00369,0.02318,
2026-09-14 12:18:31,A2C,1,100,2,self,2,2,-48.94258,-48.93954,-0.00304,0.02531,
2026-09-14 12:18:31,A2C,1,100,3,self,3,3,-0.01280,-0.01602,0.00321,0.02386,
2026-09-14 12:18:31,A2C,1,100,4,self,4,4,-53.01634,-53.01273,-0.00360,0.02410,
2026-09-14 12:18:31,A2C,1,100,5,self,5,5,-0.34867,-0.34767,-0.00100,0.02416,
2026-09-14 12:18:31,A2C,1,100,6,self,6,6,-0.01589,-0.01602,0.00013,0.02377,
2026-09-14 12:18:31,A2C,1,100,7,self,7,7,-48.94324,-48.93954,-0.00370,0.02219,
2026-09-14 12:18:31,A2C,1,100,8,self,8,8,-0.34590,-0.34767,0.00176,0.02524,
2026-09-14 12:18:31,A2C,1,100,9,self,9,9,-0.03435,-0.03495,0.00060,0.02137,
2026-09-14 12:18:31,A2C,1,100,10,self,10,10,-53.00908,-53.01273,0.00366,0.02287,
2026-09-14 12:18:31,A2C,1,100,11,self,11,11,-0.12994,-0.12869,-0.00126,0.02344,
2026-09-14 12:18:31,A2C,1,100,12,self,12,12,-0.03189,-0.03401,0.00212,0.02677,
2026-09-14 12:18:31,A2C,1,100,13,self,13,13,-53.01389,-53.01273,-0.00116,0.02431,
2026-09-14 12:18:31,A2C,1,100,14,self,14,14,-0.34114,-0.34767,0.00652,0.02532,
2026-09-14 12:18:31,A2C,1,100,15,self,15,15,-0.03104,-0.03401,0.00297,0.02407,
2026-09-14 12:18:31,A2C,1,100,16,self,16,16,-0.13278,-0.12869,-0.00409,0.02229,
2026-09-14 12:18:31,A2C,1,100,17,self,17,17,-0.01460,-0.01602,0.00142,0.02579,
2026-09-14 12:18:31,A2C,1,100,18,self,18,18,-48.94076,-48.93954,-0.00122,0.02150,
2026-09-14 12:18:31,A2C,1,100,19,edge,0,1,-0.04582,-0.04579,-0.00002,0.00041,
2026-09-14 12:18:31,A2C,1,100,20,edge,0,3,-0.03753,-0.03739,-0.00014,0.00039,
2026-09-14 12:18:31,A2C,1,100,21,edge,0,4,2.38694,2.38699,-0.00005,0.00047,
2026-09-14 12:18:31,A2C,1,100,22,edge,1,2,0.94278,0.94277,0.00001,0.00038,
2026-09-14 12:18:31,A2C,1,100,23,edge,1,4,0.55707,0.55714,-0.00006,0.00039,
2026-09-14 12:18:31,A2C,1,100,24,edge,1,5,-0.10360,-0.10366,0.00006,0.00036,
2026-09-14 12:18:31,A2C,1,100,25,edge,2,5,2.28714,2.28708,0.00005,0.00045,
2026-09-14 12:18:31,A2C,1,100,26,edge,2,6,0.23080,0.23083,-0.00002,0.00033,
2026-09-14 12:18:31,A2C,1,100,27,edge,3,4,0.56607,0.56613,-0.00006,0.00039,
2026-09-14 12:18:31,A2C,1,100,28,edge,3,7,0.23082,0.23083,-0.00001,0.00037,
2026-09-14 12:18:31,A2C,1,100,29,edge,3,8,-0.06888,-0.06882,-0.00006,0.00037,
2026-09-14 12:18:31,A2C,1,100,30,edge,4,5,2.33681,2.33682,-0.00002,0.00045,
2026-09-14 12:18:31,A2C,1,100,31,edge,4,8,2.33389,2.33398,-0.00009,0.00047,
2026-09-14 12:18:31,A2C,1,100,32,edge,4,9,0.55321,0.55340,-0.00019,0.00034,
2026-09-14 12:18:31,A2C,1,100,33,edge,5,6,-0.06881,-0.06882,0.00001,0.00032,
2026-09-14 12:18:31,A2C,1,100,34,edge,5,9,-0.09102,-0.09096,-0.00006,0.00037,
2026-09-14 12:18:31,A2C,1,100,35,edge,5,10,2.33391,2.33398,-0.00008,0.00040,
2026-09-14 12:18:31,A2C,1,100,36,edge,6,10,0.56602,0.56613,-0.00012,0.00039,
2026-09-14 12:18:31,A2C,1,100,37,edge,6,11,-0.03740,-0.03739,-0.00000,0.00031,
2026-09-14 12:18:31,A2C,1,100,38,edge,7,8,2.28708,2.28708,-0.00000,0.00050,
2026-09-14 12:18:31,A2C,1,100,39,edge,7,12,0.94277,0.94277,0.00001,0.00043,
2026-09-14 12:18:31,A2C,1,100,40,edge,8,9,-0.09099,-0.09096,-0.00003,0.00034,
2026-09-14 12:18:31,A2C,1,100,41,edge,8,12,-0.10375,-0.10366,-0.00008,0.00037,
2026-09-14 12:18:31,A2C,1,100,42,edge,8,13,2.33679,2.33682,-0.00003,0.00043,
2026-09-14 12:18:31,A2C,1,100,43,edge,9,10,0.55344,0.55340,0.00004,0.00038,
2026-09-14 12:18:31,A2C,1,100,44,edge,9,13,0.55338,0.55340,-0.00002,0.00035,
2026-09-14 12:18:31,A2C,1,100,45,edge,9,14,-0.09101,-0.09096,-0.00005,0.00033,
2026-09-14 12:18:31,A2C,1,100,46,edge,10,11,2.38698,2.38699,-0.00001,0.00046,
2026-09-14 12:18:31,A2C,1,100,47,edge,10,14,2.33679,2.33682,-0.00004,0.00040,
2026-09-14 12:18:31,A2C,1,100,48,edge,10,15,0.55702,0.55714,-0.00012,0.00041,
2026-09-14 12:18:31,A2C,1,100,49,edge,11,15,-0.04587,-0.04579,-0.00008,0.00038,
2026-09-14 12:18:31,A2C,1,100,50,edge,12,13,0.55702,0.55714,-0.00012,0.00038,
2026-09-14 12:18:31,A2C,1,100,51,edge,12,16,-0.04576,-0.04579,0.00004,0.00040,
2026-09-14 12:18:31,A2C,1,100,52,edge,13,14,2.33381,2.33398,-0.00018,0.00043,
2026-09-14 12:18:31,A2C,1,100,53,edge,13,16,2.38689,2.38699,-0.00010,0.00048,
2026-09-14 12:18:31,A2C,1,100,54,edge,13,17,0.56596,0.56613,-0.00017,0.00040,
2026-09-14 12:18:31,A2C,1,100,55,edge,14,15,-0.10374,-0.10366,-0.00007,0.00039,
2026-09-14 12:18:31,A2C,1,100,56,edge,14,17,-0.06887,-0.06882,-0.00005,0.00042,
2026-09-14 12:18:31,A2C,1,100,57,edge,14,18,2.28700,2.28708,-0.00008,0.00043,
2026-09-14 12:18:31,A2C,1,100,58,edge,15,18,0.94278,0.94277,0.00001,0.00042,
2026-09-14 12:18:31,A2C,1,100,59,edge,16,17,-0.03742,-0.03739,-0.00003,0.00041,
2026-09-14 12:18:31,A2C,1,100,60,edge,17,18,0.23071,0.23083,-0.00012,0.00040,
2026-09-14 12:18:34,A2C,2,100,0,self,0,0,-48.94284,-48.93954,-0.00330,0.02517,
2026-09-14 12:18:34,A2C,2,100,1,self,1,1,-0.02138,-0.01602,-0.00536,0.02302,
2026-09-14 12:18:34,A2C,2,100,2,self,2,2,-0.12992,-0.12869,-0.00123,0.02461,
2026-09-14 12:18:34,A2C,2,100,3,self,3,3,-0.03369,-0.03401,0.00032,0.02054,
2026-09-14 12:18:34,A2C,2,100,4,self,4,4,-0.34271,-0.34767,0.00496,0.02083,
2026-09-14 12:18:34,A2C,2,100,5,self,5,5,-53.00999,-53.01273,0.00274,0.02389,
2026-09-14 12:18:34,A2C,2,100,6,self,6,6,-0.03693,-0.03401,-0.00292,0.02417,
2026-09-14 12:18:34,A2C,2,100,7,self,7,7,-0.13041,-0.12869,-0.00172,0.02358,
2026-09-14 12:18:34,A2C,2,100,8,self,8,8,-53.01498,-53.01273,-0.00225,0.02295,
2026-09-14 12:18:34,A2C,2,100,9,self,9,9,-0.03818,-0.03495,-0.00323,0.02436,
2026-09-14 12:18:34,A2C,2,100,10,self,10,10,-0.33969,-0.34767,0.00798,0.02228,
2026-09-14 12:18:34,A2C,2,100,11,self,11,11,-48.94544,-48.93954,-0.00590,0.02497,
2026-09-14 12:18:34,A2C,2,100,12,self,12,12,-0.01609,-0.01602,-0.00007,0.02361,
2026-09-14 12:18:34,A2C,2,100,13,self,13,13,-0.34891,-0.34767,-0.00124,0.02216,
2026-09-14 12:18:34,A2C,2,100,14,self,14,14,-53.00565,-53.01273,0.00709,0.02274,
2026-09-14 12:18:34,A2C,2,100,15,self,15,15,-0.00806,-0.01602,0.00796,0.02542,
2026-09-14 12:18:34,A2C,2,100,16,self,16,16,-48.94610,-48.93954,-0.00656,0.02475,
2026-09-14 12:18:34,A2C,2,100,17,self,17,17,-0.03629,-0.03401,-0.00228,0.02242,
2026-09-14 12:18:34,A2C,2,100,18,self,18,18,-0.12619,-0.12869,0.00250,0.02263,
2026-09-14 12:18:34,A2C,2,100,19,edge,0,1,0.23071,0.23083,-0.00011,0.00039,
2026-09-14 12:18:34,A2C,2,100,20,edge,0,3,0.94266,0.94277,-0.00011,0.00040,
2026-09-14 12:18:34,A2C,2,100,21,edge,0,4,2.28703,2.28708,-0.00006,0.00040,
2026-09-14 12:18:34,A2C,2,100,22,edge,1,2,-0.03729,-0.03739,0.00010,0.00046,
2026-09-14 12:18:34,A2C,2,100,23,edge,1,4,-0.06885,-0.06882,-0.00002,0.00042,
2026-09-14 12:18:34,A2C,2,100,24,edge,1,5,0.56603,0.56613,-0.00010,0.00038,
2026-09-14 12:18:34,A2C,2,100,25,edge,2,5,2.38698,2.38699,-0.00001,0.00040,
2026-09-14 12:18:34,A2C,2,100,26,edge,2,6,-0.04576,-0.04579,0.00004,0.00036,
2026-09-14 12:18:34,A2C,2,100,27,edge,3,4,-0.10378,-0.10366,-0.00011,0.00036,
2026-09-14 12:18:34,A2C,2,100,28,edge,3,7,-0.04585,-0.04579,-0.00006,0.00043,
2026-09-14 12:18:34,A2C,2,100,29,edge,3,8,0.55696,0.55714,-0.00018,0.00037,
2026-09-14 12:18:34,A2C,2,100,30,edge,4,5,2.33401,2.33398,0.00003,0.00048,
2026-09-14 12:18:34,A2C,2,100,31,edge,4,8,2.33680,2.33682,-0.00002,0.00048,
2026-09-14 12:18:34,A2C,2,100,32,edge,4,9,-0.09100,-0.09096,-0.00005,0.00036,
2026-09-14 12:18:34,A2C,2,100,33,edge,5,6,0.55711,0.55714,-0.00002,0.00041,
2026-09-14 12:18:34,A2C,2,100,34,edge,5,9,0.55332,0.55340,-0.00008,0.00034,
2026-09-14 12:18:34,A2C,2,100,35,edge,5,10,2.33680,2.33682,-0.00003,0.00048,
2026-09-14 12:18:34,A2C,2,100,36,edge,6,10,-0.10379,-0.10366,-0.00012,0.00041,
2026-09-14 12:18:34,A2C,2,100,37,edge,6,11,0.94272,0.94277,-0.00005,0.00036,
2026-09-14 12:18:34,A2C,2,100,38,edge,7,8,2.38703,2.38699,0.00005,0.00041,
2026-09-14 12:18:34,A2C,2,100,39,edge,7,12,-0.03736,-0.03739,0.00004,0.00040,
2026-09-14 12:18:34,A2C,2,100,40,edge,8,9,0.55334,0.55340,-0.00006,0.00044,
2026-09-14 12:18:34,A2C,2,100,41,edge,8,12,0.56604,0.56613,-0.00010,0.00038,
2026-09-14 12:18:34,A2C,2,100,42,edge,8,13,2.33395,2.33398,-0.00003,0.00042,
2026-09-14 12:18:34,A2C,2,100,43,edge,9,10,-0.09100,-0.09096,-0.00004,0.00043,
2026-09-14 12:18:34,A2C,2,100,44,edge,9,13,-0.09103,-0.09096,-0.00008,0.00040,
2026-09-14 12:18:34,A2C,2,100,45,edge,9,14,0.55341,0.55340,0.00001,0.00038,
2026-09-14 12:18:34,A2C,2,100,46,edge,10,11,2.28695,2.28708,-0.00013,0.00049,
2026-09-14 12:18:34,A2C,2,100,47,edge,10,14,2.33390,2.33398,-0.00008,0.00040,
2026-09-14 12:18:34,A2C,2,100,48,edge,10,15,-0.06889,-0.06882,-0.00007,0.00033,
2026-09-14 12:18:34,A2C,2,100,49,edge,11,15,0.23074,0.23083,-0.00009,0.00038,
2026-09-14 12:18:34,A2C,2,100,50,edge,12,13,-0.06896,-0.06882,-0.00014,0.00041,
2026-09-14 12:18:34,A2C,2,100,51,edge,12,16,0.23082,0.23083,-0.00001,0.00045,
2026-09-14 12:18:34,A2C,2,100,52,edge,13,14,2.33656,2.33682,-0.00026,0.00044,
2026-09-14 12:18:34,A2C,2,100,53,edge,13,16,2.28698,2.28708,-0.00010,0.00048,
2026-09-14 12:18:34,A2C,2,100,54,edge,13,17,-0.10380,-0.10366,-0.00013,0.00042,
2026-09-14 12:18:34,A2C,2,100,55,edge,14,15,0.56612,0.56613,-0.00002,0.00034,
2026-09-14 12:18:34,A2C,2,100,56,edge,14,17,0.55715,0.55714,0.00002,0.00037,
2026-09-14 12:18:34,A2C,2,100,57,edge,14,18,2.38696,2.38699,-0.00003,0.00045,
2026-09-14 12:18:34,A2C,2,100,58,edge,15,18,-0.03748,-0.03739,-0.00008,0.00042,
2026-09-14 12:18:34,A2C,2,100,59,edge,16,17,0.94270,0.94277,-0.00007,0.00036,
2026-09-14 12:18:34,A2C,2,100,60,edge,17,18,-0.04596,-0.04579,-0.00016,0.00037,
2026-09-14 12:18:37,A2C,3,100,0,self,0,0,-0.12702,-0.12869,0.00167,0.02255,
2026-09-14 12:18:37,A2C,3,100,1,self,1,1,-0.03547,-0.03401,-0.00146,0.02499,
2026-09-14 12:18:37,A2C,3,100,2,self,2,2,-48.93947,-48.93954,0.00007,0.02305,
2026-09-14 12:18:37,A2C,3,100,3,self,3,3,-0.01714,-0.01602,-0.00112,0.02471,
2026-09-14 12:18:37,A2C,3,100,4,self,4,4,-53.01555,-53.01273,-0.00282,0.02170,
2026-09-14 12:18:37,A2C,3,100,5,self,5,5,-0.34510,-0.34767,0.00257,0.02517,
2026-09-14 12:18:37,A2C,3,100,6,self,6,6,-0.02252,-0.01602,-0.00650,0.02572,
2026-09-14 12:18:37,A2C,3,100,7,self,7,7,-48.94383,-48.93954,-0.00429,0.02393,
2026-09-14 12:18:37,A2C,3,100,8,self,8,8,-0.34454,-0.34767,0.00313,0.02335,
2026-09-14 12:18:37,A2C,3,100,9,self,9,9,-0.04253,-0.03495,-0.00758,0.02653,
2026-09-14 12:18:37,A2C,3,100,10,self,10,10,-53.00958,-53.01273,0.00315,0.02157,
2026-09-14 12:18:37,A2C,3,100,11,self,11,11,-0.13324,-0.12869,-0.00455,0.02355,
2026-09-14 12:18:37,A2C,3,100,12,self,12,12,-0.03033,-0.03401,0.00369,0.02401,
2026-09-14 12:18:37,A2C,3,100,13,self,13,13,-53.01099,-53.01273,0.00174,0.02277,
2026-09-14 12:18:37,A2C,3,100,14,self,14,14,-0.34354,-0.34767,0.00413,0.02231,
2026-09-14 12:18:37,A2C,3,100,15,self,15,15,-0.02957,-0.03401,0.00444,0.02421,
2026-09-14 12:18:37,A2C,3,100,16,self,16,16,-0.13033,-0.12869,-0.00164,0.02415,
2026-09-14 12:18:37,A2C,3,100,17,self,17,17,-0.01319,-0.01602,0.00283,0.02631,
2026-09-14 12:18:37,A2C,3,100,18,self,18,18,-48.93914,-48.93954,0.00040,0.02369,
2026-09-14 12:18:37,A2C,3,100,19,edge,0,1,-0.04583,-0.04579,-0.00004,0.00044,
2026-09-14 12:18:37,A2C,3,100,20,edge,0,3,-0.03754,-0.03739,-0.00015,0.00038,
2026-09-14 12:18:37,A2C,3,100,21,edge,0,4,2.38696,2.38699,-0.00002,0.00044,
2026-09-14 12:18:37,A2C,3,100,22,edge,1,2,0.94276,0.94277,-0.00001,0.00035,
2026-09-14 12:18:37,A2C,3,100,23,edge,1,4,0.55713,0.55714,-0.00000,0.00035,
2026-09-14 12:18:37,A2C,3,100,24,edge,1,5,-0.10369,-0.10366,-0.00003,0.00043,
2026-09-14 12:18:37,A2C,3,100,25,edge,2,5,2.28711,2.28708,0.00003,0.00049,
2026-09-14 12:18:37,A2C,3,100,26,edge,2,6,0.23082,0.23083,-0.00000,0.00035,
2026-09-14 12:18:37,A2C,3,100,27,edge,3,4,0.56602,0.56613,-0.00011,0.00042,
2026-09-14 12:18:37,A2C,3,100,28,edge,3,7,0.23079,0.23083,-0.00003,0.00036,
2026-09-14 12:18:37,A2C,3,100,29,edge,3,8,-0.06894,-0.06882,-0.00011,0.00038,
2026-09-14 12:18:37,A2C,3,100,30,edge,4,5,2.33685,2.33682,0.00003,0.00045,
2026-09-14 12:18:37,A2C,3,100,31,edge,4,8,2.33385,2.33398,-0.00013,0.00048,
2026-09-14 12:18:37,A2C,3,100,32,edge,4,9,0.55337,0.55340,-0.00003,0.00041,
2026-09-14 12:18:37,A2C,3,100,33,edge,5,6,-0.06891,-0.06882,-0.00009,0.00039,
2026-09-14 12:18:37,A2C,3,100,34,edge,5,9,-0.09106,-0.09096,-0.00010,0.00035,
2026-09-14 12:18:37,A2C,3,100,35,edge,5,10,2.33392,2.33398,-0.00006,0.00048,
2026-09-14 12:18:37,A2C,3,100,36,edge,6,10,0.56606,0.56613,-0.00008,0.00038,
2026-09-14 12:18:37,A2C,3,100,37,edge,6,11,-0.03741,-0.03739,-0.00002,0.00039,
2026-09-14 12:18:37,A2C,3,100,38,edge,7,8,2.28707,2.28708,-0.00001,0.00040,
2026-09-14 12:18:37,A2C,3,100,39,edge,7,12,0.94278,0.94277,0.00002,0.00043,
2026-09-14 12:18:37,A2C,3,100,40,edge,8,9,-0.09103,-0.09096,-0.00007,0.00039,
2026-09-14 12:18:37,A2C,3,100,41,edge,8,12,-0.10368,-0.10366,-0.00002,0.00036,
2026-09-14 12:18:37,A2C,3,100,42,edge,8,13,2.33680,2.33682,-0.00003,0.00051,
2026-09-14 12:18:37,A2C,3,100,43,edge,9,10,0.55342,0.55340,0.00002,0.00039,
2026-09-14 12:18:37,A2C,3,100,44,edge,9,13,0.55328,0.55340,-0.00013,0.00040,
